year,week,start_date,end_date,district,leptospirosis_cases_week,leptospirosis_cases_cumulative,parse_method,source_pdf
2016,32,2016.07.30,2016.08.05,Nuwara Eliya,1,36,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Galle,1,194,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Hambantota,1,82,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Matara,9,132,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Jaffna,1,10,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Kilinochchi,0,12,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Mannar,0,8,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Vavuniya,0,12,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Mullaitivu,0,23,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Batticaloa,1,35,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Ampara,0,23,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Trincomalee,2,25,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Kurunegala,1,115,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Puttalam,0,33,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Anuradhapura,2,228,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Polonnaruwa,0,81,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Badulla,4,94,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Monaragala,1,152,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Ratnapura,10,389,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,32,2016.07.30,2016.08.05,Kegalle,1,137,pymupdf_v10,pdfs\2016_w32_vol_43_no_32-english.pdf
2016,33,2016.08.06,2016.08.12,Colombo,2,168,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Gampaha,5,196,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Kalutara,4,321,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Kandy,0,93,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Matale,0,68,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Nuwara Eliya,2,38,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Galle,5,200,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Hambantota,2,86,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Matara,0,132,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Jaffna,0,10,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Kilinochchi,0,12,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Mannar,1,9,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Vavuniya,0,12,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Mullaitivu,0,23,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Batticaloa,2,37,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Ampara,0,24,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Trincomalee,0,26,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Kurunegala,2,118,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Puttalam,0,33,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Anuradhapura,1,230,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Polonnaruwa,0,81,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Badulla,6,101,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Monaragala,0,152,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Ratnapura,1,392,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,33,2016.08.06,2016.08.12,Kegalle,6,143,pymupdf_v10,pdfs\2016_w33_vol_43_no_33-english.pdf
2016,34,2016.08.13,2016.08.19,Colombo,5,175,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Gampaha,3,233,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Kalutara,5,330,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Kandy,0,93,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Matale,1,69,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Nuwara Eliya,2,41,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Galle,1,201,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Hambantota,0,86,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Matara,3,135,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Jaffna,0,10,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Kilinochchi,0,12,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Mannar,0,9,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Vavuniya,0,12,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Mullaitivu,0,23,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Batticaloa,0,37,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Ampara,0,24,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Trincomalee,0,26,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Kurunegala,4,122,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Puttalam,0,34,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Anuradhapura,2,233,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Polonnaruwa,0,81,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Badulla,1,102,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Monaragala,2,154,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Ratnapura,3,401,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,34,2016.08.13,2016.08.19,Kegalle,1,144,pymupdf_v10,pdfs\2016_w34_vol_43_no_34-english.pdf
2016,35,2016.08.20,2016.08.26,Colombo,4,180,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Gampaha,2,236,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Kalutara,4,334,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Kandy,0,93,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Matale,0,70,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Nuwara Eliya,2,43,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Galle,0,204,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Hambantota,1,87,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Matara,2,138,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Jaffna,2,12,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Kilinochchi,0,13,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Mannar,0,9,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Vavuniya,0,12,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Mullaitivu,0,23,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Batticaloa,1,38,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Ampara,0,25,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Trincomalee,2,28,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Kurunegala,0,122,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Puttalam,1,35,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Anuradhapura,3,238,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Polonnaruwa,0,83,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Badulla,1,106,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Monaragala,0,154,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Ratnapura,4,408,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,35,2016.08.20,2016.08.26,Kegalle,1,148,pymupdf_v10,pdfs\2016_w35_vol_43_no_35-english.pdf
2016,36,2016.08.27,2016.09.02,Colombo,2,183,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Gampaha,1,238,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Kalutara,6,342,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Kandy,1,95,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Matale,1,71,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Nuwara Eliya,3,46,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Galle,0,205,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Hambantota,0,87,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Matara,2,140,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Jaffna,0,12,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Kilinochchi,0,13,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Mannar,0,9,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Vavuniya,0,12,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Mullaitivu,0,23,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Batticaloa,0,38,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Ampara,0,25,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Trincomalee,0,28,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Kurunegala,2,124,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Puttalam,1,36,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Anuradhapura,1,239,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Polonnaruwa,2,85,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Badulla,1,108,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Monaragala,0,154,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Ratnapura,5,417,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,36,2016.08.27,2016.09.02,Kegalle,0,148,pymupdf_v10,pdfs\2016_w36_vol_43_no_36-english.pdf
2016,37,2016.09.03,2016.09.09,Colombo,3,186,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Gampaha,0,243,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Kalutara,1,346,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Kandy,5,100,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Matale,2,73,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Nuwara Eliya,1,47,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Galle,2,209,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Hambantota,2,89,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Matara,3,143,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Jaffna,0,12,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Kilinochchi,0,13,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Mannar,0,9,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Vavuniya,0,12,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Mullaitivu,0,23,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Batticaloa,0,38,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Ampara,1,26,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Trincomalee,0,28,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Kurunegala,1,125,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Puttalam,0,36,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Anuradhapura,2,242,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Polonnaruwa,0,85,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Badulla,0,108,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Monaragala,0,154,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Ratnapura,3,427,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,37,2016.09.03,2016.09.09,Kegalle,1,149,pymupdf_v10,pdfs\2016_w37_vol_43_no_37-english.pdf
2016,38,2016.09.10,2016.09.16,Colombo,15,203,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Gampaha,1,247,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Kalutara,5,352,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Kandy,2,102,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Matale,2,75,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Nuwara Eliya,0,47,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Galle,2,211,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Hambantota,0,91,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Matara,3,146,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Jaffna,0,12,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Kilinochchi,0,13,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Mannar,0,9,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Vavuniya,0,12,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Mullaitivu,0,23,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Batticaloa,0,38,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Ampara,0,26,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Trincomalee,0,28,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Kurunegala,1,126,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Puttalam,0,36,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Anuradhapura,3,246,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Polonnaruwa,0,85,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Badulla,1,109,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Monaragala,0,154,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Ratnapura,6,433,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,38,2016.09.10,2016.09.16,Kegalle,1,150,pymupdf_v10,pdfs\2016_w38_vol_43_no_38-english.pdf
2016,39,2016.09.17,2016.09.23,Colombo,17,223,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Gampaha,3,262,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Kalutara,1,356,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Kandy,1,103,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Matale,0,76,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Nuwara Eliya,4,51,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Galle,1,212,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Hambantota,1,92,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Matara,6,153,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Jaffna,0,12,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Kilinochchi,0,13,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Mannar,0,9,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Vavuniya,1,13,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Mullaitivu,0,24,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Batticaloa,3,41,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Ampara,0,26,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Trincomalee,0,28,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Kurunegala,1,129,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Puttalam,0,37,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Anuradhapura,2,248,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Polonnaruwa,0,85,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Badulla,1,110,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Monaragala,0,154,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Ratnapura,2,436,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,39,2016.09.17,2016.09.23,Kegalle,1,152,pymupdf_v10,pdfs\2016_w39_vol_43_no_39-english.pdf
2016,40,2016.09.24,2016.09.30,Colombo,5,229,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Gampaha,2,266,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Kalutara,1,357,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Kandy,4,107,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Matale,4,81,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Nuwara Eliya,0,51,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Galle,8,222,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Hambantota,0,92,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Matara,2,155,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Jaffna,0,12,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Kilinochchi,0,13,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Mannar,0,9,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Vavuniya,0,13,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Mullaitivu,0,24,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Batticaloa,0,41,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Ampara,0,26,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Trincomalee,1,30,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Kurunegala,1,131,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Puttalam,1,38,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Anuradhapura,2,251,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
2016,40,2016.09.24,2016.09.30,Polonnaruwa,0,85,pymupdf_v10,pdfs\2016_w40_vol_43_no_40-english.pdf
